time,value
1589731200.0,7.5
1589733000.0,9.7
1589734800.0,8.8
1589736600.0,10.8
1589738400.0,9.0
1589740200.0,9.3
1589742000.0,7.1
1589743800.0,7.4
1589745600.0,6.4
1589747400.0,7.2
1589749200.0,4.3
1589751000.0,3.7
1589752800.0,4.3
1589754600.0,2.2
1589756400.0,3.4
1589758200.0,1.6
1589760000.0,3.3
1589761800.0,1.5
1589763600.0,3.1
1589765400.0,3.6
1589767200.0,6.1
1589769000.0,6.4
1589770800.0,6.9
1589772600.0,7.8
1589774400.0,7.6
1589776200.0,8.7
1589778000.0,11.4
1589779800.0,11.6
1589781600.0,13.9
1589783400.0,12.2
1589785200.0,13.8
1589787000.0,14.3
1589788800.0,12.1
1589790600.0,10.6
1589792400.0,9.7
1589794200.0,11.9
1589796000.0,10.3
1589797800.0,12.0
1589799600.0,12.0
1589801400.0,11.8
1589803200.0,10.4
1589805000.0,7.8
1589806800.0,8.1
1589808600.0,8.6
1589810400.0,7.3
1589812200.0,7.6
1589814000.0,7.5
1589815800.0,9.0
1589817600.0,6.7
1589819400.0,8.4
1589821200.0,9.1
1589823000.0,11.1
1589824800.0,10.2
1589826600.0,7.1
1589828400.0,5.6
1589830200.0,6.7
1589832000.0,6.4
1589833800.0,7.0
1589835600.0,5.1
1589837400.0,4.8
1589839200.0,4.9
1589841000.0,2.9
1589842800.0,3.1
1589844600.0,1.6
1589846400.0,2.8
1589848200.0,1.4
1589850000.0,2.7
1589851800.0,1.5
1589853600.0,3.5
1589855400.0,2.7
1589857200.0,5.4
1589859000.0,5.3
1589860800.0,7.4
1589862600.0,9.2
1589864400.0,10.9
1589866200.0,10.1
1589868000.0,12.2
1589869800.0,13.5
1589871600.0,12.0
1589873400.0,12.1
1589875200.0,11.5
1589877000.0,11.0
1589878800.0,14.3
1589880600.0,9.9
1589882400.0,12.3
1589884200.0,10.5
1589886000.0,11.6
1589887800.0,9.4
1589889600.0,8.5
1589891400.0,10.7
1589893200.0,9.0
1589895000.0,8.8
1589896800.0,6.8
1589898600.0,8.7
1589900400.0,7.8
